segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,167.462739,-44.849726,28424.621100,0.000000,48.000000,45.000000,125.751999,6.301000,3000.000000,3000.000000
1,167.492540,-44.833101,28424.621100,0.000000,48.000000,45.000000,120.816002,5.572000,3000.000000,3000.000000
1,167.522325,-44.816468,28424.621100,0.000000,48.000000,45.000000,120.816002,4.853000,3000.000000,3000.000000
1,167.552093,-44.799825,28424.621100,0.000000,48.000000,45.000000,93.429001,4.149000,3000.000000,3000.000000
1,167.581844,-44.783174,28424.621100,0.000000,48.000000,45.000000,88.221001,3.468000,3000.000000,3000.000000
1,167.611578,-44.766515,28424.621100,0.000000,48.000000,45.000000,88.221001,2.827000,3000.000000,3000.000000
1,167.641295,-44.749847,28424.621100,0.000000,48.000000,45.000000,82.445000,2.261000,3000.000000,3000.000000
1,167.670995,-44.733170,28424.621100,0.000000,48.000000,45.000000,90.431999,1.840000,3000.000000,3000.000000
1,167.240210,-44.997439,30545.941400,0.000000,48.000000,45.000000,119.914001,12.183000,3000.000000,3000.000000
1,167.270151,-44.980880,30545.941400,0.000000,48.000000,45.000000,128.910004,11.426000,3000.000000,3000.000000
1,167.300076,-44.964312,30545.941400,0.000000,48.000000,45.000000,128.910004,10.669000,3000.000000,3000.000000
1,167.329983,-44.947735,30545.941400,0.000000,48.000000,45.000000,128.910004,9.913000,3000.000000,3000.000000
1,167.359873,-44.931149,30545.941400,0.000000,48.000000,45.000000,129.503006,9.157000,3000.000000,3000.000000
1,167.389746,-44.914555,30545.941400,0.000000,48.000000,45.000000,129.503006,8.402000,3000.000000,3000.000000
1,167.419603,-44.897952,30545.941400,0.000000,48.000000,45.000000,120.816002,7.647000,3000.000000,3000.000000
1,167.449442,-44.881340,30545.941400,0.000000,48.000000,45.000000,120.816002,6.894000,3000.000000,3000.000000
1,167.479264,-44.864720,30545.941400,0.000000,48.000000,45.000000,117.181999,6.142000,3000.000000,3000.000000
1,167.509070,-44.848091,30545.941400,0.000000,48.000000,45.000000,94.125000,5.393000,3000.000000,3000.000000
1,167.538858,-44.831453,30545.941400,0.000000,48.000000,45.000000,93.429001,4.646000,3000.000000,3000.000000
1,167.568630,-44.814806,30545.941400,0.000000,48.000000,45.000000,93.429001,3.905000,3000.000000,3000.000000
1,167.598384,-44.798151,30545.941400,0.000000,48.000000,45.000000,90.127998,3.171000,3000.000000,3000.000000
1,167.628122,-44.781488,30545.941400,0.000000,48.000000,45.000000,89.041000,2.454000,3000.000000,3000.000000
1,167.657843,-44.764815,30545.941400,0.000000,48.000000,45.000000,119.000000,1.773000,3000.000000,3000.000000
1,167.687547,-44.748134,30545.941400,0.000000,48.000000,45.000000,119.000000,1.190000,3000.000000,3000.000000
1,167.256713,-45.012464,32667.261700,0.000000,48.000000,45.000000,114.652000,12.149000,3000.000000,3000.000000
1,167.286658,-44.995901,32667.261700,0.000000,48.000000,45.000000,118.188004,11.390000,3000.000000,3000.000000
